コード,銘柄名,対象外,IRニュースURL,備考,出来高13万以上かつ株価100円以上
8058,三菱商事,,https://www.mitsubishicorp.com/jp/ja/pr/,,1
8059,第一実業,,https://www.djk.co.jp/ir/irnews.html,,0
8060,キヤノンマーケティングジャパン,,https://canon.jp/corporate/ir/news,,1
8061,西華産業,,https://www.seika.com/ir/news/?id=1,,0
8065,佐藤商事,,https://www.satoshoji.co.jp/ja/ir/news.html,,0
8066,三谷商事,,https://www.mitani-corp.co.jp/ir/,,0
8068,菱洋エレクトロ,,https://www.ryoyo.co.jp/ir/news/,,0
8070,東京産業,,https://www.tscom.co.jp/ir/irlist/,,0
8071,東海エレクトロニクス,,https://www.tokai-ele.com/topics.html,,0
8072,日本出版貿易,,https://www.jptco.co.jp/ir/pressrelease,,0
8074,ユアサ商事,,https://www.yuasa.co.jp/ir_news/index.html,,0
8075,神鋼商事,,https://www.shinsho.co.jp/ir/news/,,0
8076,カノークス,,https://www.canox.co.jp/news/,,0
8077,トルク,,https://www.torq.co.jp/ir/press/,日付が異なる,0
8078,阪和興業,,https://www.hanwa.co.jp/news/ir/,,0
8079,正栄食品工業,,https://www.shoeifoods.co.jp/ir/news,,0
8081,カナデン,,https://www.kanaden.co.jp/ir/news/,,0
8084,菱電商事,,https://www.ryoden.co.jp/news/ir/,,0
8085,ナラサキ産業,,https://www.narasaki.co.jp/ir/news.html,,0
8086,ニプロ,,https://www.nipro.co.jp/ir/news/,,1
8088,岩谷産業,,https://www.iwatani.co.jp/jpn/ir/news/,,0
8089,ナイス,,https://www.nice.co.jp/release/,,0
8091,ニチモウ,,https://www.nichimo.co.jp/ir/news/,,0
8093,極東貿易,,https://www.kbk.co.jp/ja/ir/press_release,,0
8095,アステナホールディングス,,https://www.astena-hd.com/ir/ir_news.html,,1
8096,兼松エレクトロニクス,,https://www.kel.co.jp/ir/news/,,0
8097,三愛オブリ,,https://www.san-ai-obbli.com/news/?category=ir,,0
8098,稲畑産業,,https://www.inabata.co.jp/investor_news/,,0
8101,ＧＳＩクレオス,,https://www.gsi.co.jp/ja/ir/news.html,,0
8103,明和産業,,http://www.meiwa.co.jp/news/,,0
8104,クワザワホールディングス,,https://www.kuwazawa-hd.co.jp/ir/news/,,0
8105,堀田丸正,,https://www.hotta-marusho.co.jp/ir/ir-news/,,0
8107,キムラタン,,https://corporate.kimuratan.co.jp/corpnews/IR%E6%83%85%E5%A0%B1.html,,0
8111,ゴールドウィン,,https://corp.goldwin.co.jp/ir/irnews,,0
8113,ユニ・チャーム,,https://www.unicharm.co.jp/ja/ir/news/2023.html,2023年用,1
8114,デサント,,https://www.descente.co.jp/jp/ir/,,1
8115,ムーンバット,,https://www.moonbat.co.jp/ir/,,0
8117,中央自動車工業,,https://www.central-auto.co.jp/outline/kabu.html,,0
8118,キング,,https://www.king-group.co.jp/c_ir.html,,0
8119,三栄コーポレーション,,https://www.sanyeicorp.com/ir/ir_news.html,,0
8123,川辺,,https://www.kawabe.co.jp/irnews,,0
8125,ワキタ,,https://www.wakita.co.jp/ir/news.html,,0
8127,ヤマトインターナショナル,,http://www.yamatointr.co.jp/ir,,0
8129,東邦ホールディングス,,https://ir.tohohd.co.jp/ja/pressrelease.html,,1
8130,サンゲツ,,https://www.sangetsu.co.jp/company/ir/irnews.html,,0
8131,（株）ミツウロコグループホールディングス,,https://www.mitsuuroko.com/news/,,0
8132,シナネンホールディングス,,https://sinanengroup.co.jp/ir/news.html,,0
8133,伊藤忠エネクス,,https://www.itcenex.com/ja/ir/news/,,0
8135,ゼット,,https://zett.jp/corporate/ir,,0
8136,サンリオ,,https://corporate.sanrio.co.jp/ir/news/,,1
8137,サンワテクノス,,https://www.sunwa.co.jp/ir/index.html,,0
8138,三京化成,,https://www.sankyokasei-corp.co.jp/ir/ir-news.html,,0
8139,ナガホリ,,http://www.nagahori.co.jp/release,,0
8140,リョーサン,,https://www.ryosan.co.jp/ir/news/,,0
8141,新光商事,,https://www.shinko-sj.co.jp/irnews/,,0
8142,（株）トーホー,,https://www.to-ho.co.jp/ir/news.html,,0
8143,ラピーヌ,,https://www.lapine.co.jp/ir/news.html,,0
8144,（株）デンキョーグループホールディングス,,https://www.dg-hd.jp/news/,,0
8145,中部水産,,https://www.nagoya-chusui.co.jp/ir,,0
8147,トミタ,,https://www.tomitaj.co.jp/invest/news.php,,0
8150,三信電気,,https://www.sanshin.co.jp/category/ir-info/,,0
8151,東陽テクニカ,,https://www.toyo.co.jp/ir/news/,,0
8152,ソマール,,https://www.somar.co.jp/ir/news/,,0
8153,モスフードサービス,,https://www.mos.co.jp/company/ir/library/release/,,0
8154,加賀電子,,https://www.taxan.co.jp/jp/ir/,,0
8155,三益半導体工業,,https://www.mimasu.co.jp/ir/news.html,,0
8157,都築電気,,https://www.tsuzuki.co.jp/ir/news/,,0
8158,ソーダニッカ,,https://www.sodanikka.co.jp/ir/backno.html,,0
8159,立花エレテック,,https://www.tachibana.co.jp/ir/news/,,0
8160,木曽路,,https://www.kisoji.co.jp/company/ir/topix.html,日付が異なる,0
8163,ＳＲＳホールディングス,,https://srs-holdings.co.jp/,,0
8165,千趣会,,https://www.senshukai.co.jp/main/top/ir/news/index.html,,0
8166,タカキュー,,https://online.taka-q.jp/shop/pages/ir_news.aspx,,0
8167,（株）リテールパートナーズ,,https://retailpartners.co.jp/ir/news.html,,0
8168,ケーヨー,,https://www.keiyo.co.jp/irnews/,,0
8173,上新電機,,https://www.joshin.co.jp/joshintop/ir1.html,,0
8174,日本瓦斯,,https://www.nichigas.co.jp/ir/news/all,,1
8179,ロイヤルホールディングス,,https://www.royal-holdings.co.jp/ir/release/,,1
8181,東天紅,,https://www.totenko.co.jp/ir/ir_news/,,0
8182,いなげや,,https://www.inageya.co.jp/ir/news/,,0
8185,チヨダ,,https://www.chiyodagrp.co.jp/ir/news.html,,0
8190,ヤマナカ,,https://www.super-yamanaka.co.jp/company/news/,,0
8194,ライフコーポレーション,,http://www.lifecorp.jp/company/ir/financial_data.html,,0
8198,マックスバリュ東海,,https://www.mv-tokai.co.jp/ir/irnews/,,0
8200,リンガーハット,,https://www.ringerhut.co.jp/news/,,0
8202,ラオックスホールディングス,,https://www.laox.co.jp/laox_ir/,,1
8203,（株）ＭｒＭａｘＨＤ,,https://www.mrmax.co.jp/corporation/ir/,,0
8207,テンアライド,,https://www.teng.co.jp/newsrelease/,,0
8208,エンチョー,,https://www.encho.co.jp/ir/ir00.html,,0
8209,フレンドリー,,https://www.friendly-co.com/newinfo/,,0
8214,（株）ＡＯＫＩホールディングス,,https://ir.aoki-hd.co.jp/ja/news/news.html,,1
8215,銀座山形屋,,https://www.ginyama.co.jp/ir/,,0
8217,オークワ,,https://www.okuwa.net/topics/,,0
8218,コメリ,,https://www.komeri.bit.or.jp/ir/news/,,0
8219,青山商事,,https://www.aoyama-syouji.co.jp/,,1
8225,タカチホ,,https://kk-takachiho.jp/publics/index/18/,,0
8226,理経,,https://www.rikei.co.jp/news/,,0
8227,しまむら,,https://www.shimamura.gr.jp/news/ir/,,0
8228,マルイチ産商,,https://www.maruichi.com/ir/ir_news/,,0
8230,はせがわ,,https://corp.hasegawa.jp/ir/,,0
8233,高島屋,,https://www.takashimaya.co.jp/corp/topics/,,1
8237,松屋,,https://www.matsuyafoods-holdings.co.jp/news/#ir_news,,1
8242,エイチ・ツー・オー　リテイリング,,https://www.h2o-retailing.co.jp/ja/ir/ir_news.html,,1
8244,近鉄百貨店,,https://www.d-kintetsu.co.jp/corporate/ir/news.php,,0
8247,大和,,https://www.daiwair.co.jp/news/,,0
8249,（株）テクノアソシエ,,https://www.technoassocie.co.jp/ir/,,0
8252,（株）丸井グループ,,https://www.0101maruigroup.co.jp/ir/lib/,,1
8253,クレディセゾン,,https://corporate.saisoncard.co.jp/ir/news/,,1
8254,さいか屋,,https://www.saikaya.co.jp/company/news_releaseorigin,,0
8255,アクシアル　リテイリング,,https://www.axial-r.com/news/,,0
8256,プロルート丸光,,https://www.proroute.co.jp/archives/category/news_ir,,1
8260,井筒屋,,https://corp.izutsuya.co.jp/news/,日付が異なる,1
8267,イオン,,https://www.aeon.info/news/,,1
8273,イズミ,,https://www.izumi.co.jp/corp/ir/news.html,,0
8275,フォーバル,,https://www.forval.co.jp/investor_news/,,0
8276,平和堂,,https://www.heiwado.jp/news,,0
8278,フジ,,https://www.the-fuji.com/news/ir/index.html,,0
8279,ヤオコー,,https://www.yaoko-net.com/ir/release/,,0
8281,ゼビオホールディングス,,https://www.xebio.co.jp/ja/news.html,,0
8282,（株）ケーズホールディングス,,https://www.ksdenki.co.jp/ir/irnews/,,1
8283,（株）ＰＡＬＴＡＣ,,http://www.paltac.co.jp/tomorrow/,,0
8285,三谷産業,,https://www.mitani.co.jp/ir/ir_news,,0
8289,（株）Ｏｌｙｍｐｉｃグループ,,https://www.olympic-corp.co.jp/ir/news/,,0
8291,日産東京販売ホールディングス,,https://www.nissan-tokyo-hd.co.jp/ir/,,0
8301,日本銀行,,https://www.boj.or.jp/index.html,,0
8303,新生銀行,,https://corp.sbishinseibank.co.jp/ja/news.html,,1
8304,（株）あおぞら銀行,,https://www.aozorabank.co.jp/corp/ir/whatsnew/,,1
8306,（株）三菱ＵＦＪフィナンシャル・グループ,,https://www.mufg.jp/ir/index.html,,1
8308,りそなホールディングス,,https://www.resona-gr.co.jp/holdings/news/hd_c/index.html,,1
8309,三井住友トラスト・ホールディングス,,https://www.smth.jp/investors,,1
8316,三井住友フィナンシャルグループ,,https://www.smfg.co.jp/news/,,1
8331,千葉銀行,,https://www.chibabank.co.jp/news/,,1
8334,群馬銀行,,https://www.gunmabank.co.jp/ir/notice/,,1
8336,武蔵野銀行,,https://www.musashinobank.co.jp/irinfo/news/,,0
8337,千葉興業銀行,,https://www.chibakogyo-bank.co.jp/news/topics/,微妙,1
8338,（株）筑波銀行,,https://www.tsukubabank.co.jp/ir/news/,,1
8341,七十七銀行,,https://www.77bank.co.jp/newsrelease/,,1
8343,秋田銀行,,https://www.akita-bank.co.jp/news/release/,,0
8344,山形銀行,,https://www.yamagatabank.co.jp/investor/,,0
8345,岩手銀行,,https://www.iwatebank.co.jp/ir_news/,,0
8346,東邦銀行,,https://www.tohobank.co.jp/topics/,,1
8349,東北銀行,,https://www.tohoku-bank.co.jp/ir/news/,,0
8354,（株）ふくおかフィナンシャルグループ,,https://www.fukuoka-fg.com/disclosed_info/,微妙・開示情報のみ,1
8358,スルガ銀行,,https://www.surugabank.co.jp/surugabank/investors/irinfo/,微妙,1
8359,八十二銀行,,https://www.82bank.co.jp/ir/ir-news/index.html,,1
8360,山梨中央銀行,,https://www.yamanashibank.co.jp/ir/news_ir/,,0
8361,大垣共立銀行,,https://www.okb.co.jp/archive/2023/notice-i/,2023年用,0
8362,福井銀行,,https://www.fukuibank.co.jp/news/,,0
8364,清水銀行,,https://www.shimizubank.co.jp/,,0
8365,富山銀行,,https://www.toyamabank.co.jp/pages/kabunushi/news.htm,,0
8366,滋賀銀行,,https://www.shigagin.com/,,0
8367,南都銀行,,https://www.nantobank.co.jp/investor/news/index.html,,0
8368,百五銀行,,https://www.hyakugo.co.jp/whats_new/,,1
8369,京都銀行,,https://www.kyotobank.co.jp/investor/news/index.html,,0
8370,（株）紀陽銀行,,https://www.kiyobank.co.jp/personal/backnum_n.php,,0
8377,ほくほくフィナンシャルグループ,,https://www.hokuhoku-fg.co.jp/news/,,1
8381,山陰合同銀行,,https://www.gogin.co.jp/,,1
8383,鳥取銀行,,https://www.tottoribank.co.jp/torigin/news/index.html,,0
8386,百十四銀行,,https://www.114bank.co.jp/newsrelease/2023/,2023年用,0
8387,四国銀行,,https://www.shikokubank.co.jp/profile/index.html,,0
8388,阿波銀行,,https://www.awabank.co.jp/about/news/,,0
8392,大分銀行,,https://www.oitabank.co.jp/news/,,0
8393,宮崎銀行,,https://www.miyagin.co.jp/topics/ir/,,0
8395,佐賀銀行,,https://www.sagabank.co.jp/,,0
8398,筑邦銀行,,https://www.chikugin.co.jp/news/important/,,0
8399,琉球銀行,,https://www.ryugin.co.jp/,,0
8410,（株）セブン銀行,,https://www.sevenbank.co.jp/ir/,,1
8411,みずほフィナンシャルグループ,,https://www.mizuho-fg.co.jp/investors/index.html,,1
8416,（株）高知銀行,,https://www.kochi-bank.co.jp/news/information/index.html,,0
8418,（株）山口フィナンシャルグループ,,https://www.ymfg.co.jp/news/,,1
8421,信金中央金庫,,https://www.shinkin-central-bank.jp/news/,,0
8424,芙蓉総合リース,,https://www.fgl.co.jp/ir/news/,,0
8425,みずほリース,,https://www.mizuho-ls.co.jp/ja/news.html,,0
8439,東京センチュリー,,https://www.tokyocentury.co.jp/jp/ir/release/,,0
8462,フューチャーベンチャーキャピタル,,https://www.fvc.co.jp/ir/,,0
8473,ＳＢＩホールディングス,,https://www.sbigroup.co.jp/news/,,1
8508,Ｊトラスト,,https://www.jt-corp.co.jp/news/,,1
8511,日本証券金融,,https://www.jsf.co.jp/news/,,1
8515,アイフル,,https://www.ir-aiful.com/jp/news/2023.html,2023年用,1
8518,日本アジア投資,1,,,
8521,長野銀行,,https://www.naganobank.co.jp/soshiki/list1-1.html,,0
8522,名古屋銀行,,https://www.meigin.com/release/,,0
8524,（株）北洋銀行,,https://www.hokuyobank.co.jp/announcement/index.html,,1
8537,大光銀行,,https://www.taikobank.jp/index.php,,0
8540,福岡中央銀行,,https://www.fukuokachuo-bank.co.jp/release/index.html,,0
8541,愛媛銀行,,https://www.himegin.co.jp/stockholder/news/,,0
8542,トマト銀行,,https://www.tomatobank.co.jp/investor/,,0
8544,京葉銀行,,https://www.keiyobank.co.jp/ir/news/,,1
8550,栃木銀行,,https://www.tochigibank.co.jp/investment/news/,,1
8551,北日本銀行,,https://www.kitagin.co.jp/ir/ir_news/,,0
8554,南日本銀行,,https://nangin.jp/information/,,0
8558,東和銀行,,https://www.towabank.co.jp/news/,,0
8559,豊和銀行,,https://www.howabank.co.jp/topics/index?disp=A01,,0
8560,宮崎太陽銀行,,https://www.taiyobank.co.jp/info/,,0
8562,福島銀行,,https://www.fukushimabank.co.jp/press/,,1
8563,大東銀行,,https://www.daitobank.co.jp/information/,,0
8566,リコーリース,,https://www.r-lease.co.jp/ir/release/,,0
8570,イオンフィナンシャルサービス,,https://www.aeonfinancial.co.jp/news/2023/,2023年用,1
8572,アコム,,https://www.acom.co.jp/corp/news/,,1
8584,ジャックス,,https://www.jaccs.co.jp/corporate/ir/news/,,0
8585,（株）オリエントコーポレーション,,https://www.orico.co.jp/company/ir/news/,,1
8591,オリックス,,https://www.orix.co.jp/grp/company/newsroom/newsrelease/,,1
8593,三菱ＨＣキャピタル,,https://www.mitsubishi-hc-capital.com/investors/library/pressrelease/index.html,,1
8594,中道リース,,https://www.nakamichi-leasing.co.jp/pr/,,0
8595,ジャフコ　グループ,,https://www.jafco.co.jp/ir/irnews/,,1
8596,九州リースサービス,,https://www.k-lease.co.jp/ja/ir/news.html,,0
8600,トモニホールディングス,,https://www.tomony-hd.co.jp/news/news2023.html,2023年用,1
8601,大和証券グループ本社,,https://www.daiwa-grp.jp/press/,,1
8604,野村ホールディングス,,https://www.nomuraholdings.com/jp/news/nr/holdings/,,1
8609,（株）岡三証券グループ,,https://www.okasan.jp/news/,,1
8613,丸三証券,,https://www.marusan-sec.co.jp/ir/press/,,1
8614,東洋証券,,https://www.toyo-sec.co.jp/ir/news/index.html,,1
8616,東海東京フィナンシャル・ホールディングス,,https://www.tokaitokyo-fh.jp/news/,,1
8617,光世証券,,https://www.kosei.co.jp/ir/,,0
8622,水戸証券,,https://www.mito.co.jp/corporate/ir/,,0
8624,いちよし証券,,https://www.ichiyoshi.co.jp/stockholder/press/2023,2023年用,0
8628,松井証券,,https://www.matsui.co.jp/company/press/,,1
8630,ＳＯＭＰＯホールディングス,,https://www.sompo-hd.com/news/topics/2023/,2023年用,1
8697,（株）日本取引所グループ,,https://www.jpx.co.jp/corporate/news/news-releases/index.html,,1
8698,マネックスグループ,,https://www.monexgroup.jp/jp/news_release/irnews.html,,1
8699,ＨＳホールディングス,,https://hs-hd.co.jp/,日付が異なる,0
8700,丸八証券,,https://www.maruhachi-sec.co.jp/cms/ir_news/,,0
8704,トレイダーズホールディングス,,https://www.tradershd.com/press/?yr=2023&tp=0,2023年用,1
8705,日産証券グループ,,https://www.nissansec-g.co.jp/ir/,,0
8706,極東証券,,http://www.kyokuto-sec.co.jp/news/,,0
8707,岩井コスモホールディングス,,https://www.iwaicosmo-hd.jp/news/index.html,,0
8708,アイザワ証券グループ,,https://www.aizawa-group.jp/ir/news.html,,0
8713,フィデアホールディングス,,http://www.fidea.co.jp/news/,,0
8714,（株）池田泉州ホールディングス,,https://www.senshuikeda-hd.co.jp/news/index.html,,1
8715,アニコム　ホールディングス,,https://www.anicom.co.jp/ir/news/,,1
8725,ＭＳ＆ＡＤインシュアランスグループＨＤ,,https://www.ms-ad-hd.com/ja/news/irnews.html,,1
8732,（株）マネーパートナーズグループ,,http://www.moneypartners-group.co.jp/press/index.html,,1
8737,（株）あかつき本社,,https://www.akatsuki-fg.com/news_release/,,0
8739,スパークス・グループ,,https://www.sparx.jp/press/,,0
8742,小林洋行,,https://www.kobayashiyoko.com/ir/ir_news.html,,0
8746,第一商品,,https://www.dai-ichi.co.jp/ir/,,1
8747,豊トラスティ証券,,https://www.yutaka-trusty.co.jp/category/news-release/news-ir/,,0
8750,第一生命ホールディングス,,https://www.dai-ichi-life-hd.com/investor/news.html,,1
8766,東京海上ホールディングス,,https://www.tokiomarinehd.com/ir/news/,,1
8769,（株）アドバンテッジリスクマネジメント,,https://www.armg.jp/ir/release/,,0
8771,イー・ギャランティ,,https://www.eguarantee.co.jp/ir/ir.html,,0
8772,（株）アサックス,,https://www.asax.co.jp/ir/library.html,,0
8783,ＧＦＡ,,https://www.gfa.co.jp/press/,,1
8789,フィンテック　グローバル,,https://www.fgi.co.jp/ir/irnews/,,0
8793,ＮＥＣキャピタルソリューション,,https://www.necap.co.jp/press/index.html,,0
8795,Ｔ＆Ｄホールディングス,,https://www.td-holdings.co.jp/ir/ir-news.html,,1
8798,アドバンスクリエイト,,https://www.advancecreate.co.jp/ir/topics,,1
8801,三井不動産,,https://www.mitsuifudosan.co.jp/corporate/ir/library/news/,,1
8802,三菱地所,,https://www.mec.co.jp/j/investor/irnews/index.html,,1
8803,平和不動産,,https://www.heiwa-net.co.jp/ir/ir_news/,,0
8804,東京建物,,https://tatemono.com/ir/news.html,,1
8818,京阪神ビルディング,,https://www.keihanshin.co.jp/ir/release/,,0
8830,住友不動産,,https://www.sumitomo-rd.co.jp/ir/ir_news/,,1
8835,太平洋興発,,https://www.taiheiyo.net/ir/news.html,,0
8836,（株）ＲＩＳＥ,,http://www.rise-i.co.jp/ir/news.html,,0
8841,テーオーシー,,https://www.toc.co.jp/toc/ir-new/ir/other/,,0
8842,東京楽天地,,https://www.rakutenchi.co.jp/corporate/ir/irnews.php,,0
8844,（株）コスモスイニシア,,https://www.cigr.co.jp/irinfo/information/,,0
8848,レオパレス２１,,https://www.leopalace21.co.jp/ir/news/,,1
